Apr 2010,335,Berthoud Summit,96,56,29.7,19.5
May 2010,335,Berthoud Summit,101,67,10.0,26.9
Jun 2010,335,Berthoud Summit,68,23,39.2,30.7
Jul 2010,335,Berthoud Summit,0,0,49.5,33.2
Aug 2010,335,Berthoud Summit,,0,48.9,35.6
Sep 2010,335,Berthoud Summit,,0,43.5,38.1
Oct 2010,335,Berthoud Summit,,0,42.6,0.0
Nov 2010,335,Berthoud Summit,233,15,23.5,5.6
Dec 2010,335,Berthoud Summit,146,27,14.9,9.5
Jan 2011,335,Berthoud Summit,131,40,-20.6,14.7
Feb 2011,335,Berthoud Summit,139,62,-7.2,20.1
Mar 2011,335,Berthoud Summit,128,59,14.2,24.2
Apr 2011,335,Berthoud Summit,137,79,27.1,30.6
May 2011,335,Berthoud Summit,151,95,6.6,38.3
Jun 2011,335,Berthoud Summit,251,72,43.9,44.0
Jul 2011,335,Berthoud Summit,0,0,35.2,45.9
Aug 2011,335,Berthoud Summit,,0,43.7,49.2
Sep 2011,335,Berthoud Summit,,0,49.5,51.6
Oct 2011,335,Berthoud Summit,,0,40.1,0.0
Nov 2011,335,Berthoud Summit,108,5,28.2,3.9
Dec 2011,335,Berthoud Summit,100,13,15.1,6.2
Jan 2012,335,Berthoud Summit,67,20,0.0,8.1
Feb 2012,335,Berthoud Summit,75,31,13.6,11.9
Mar 2012,335,Berthoud Summit,85,43,13.1,16.3
Apr 2012,335,Berthoud Summit,53,23,38.1,17.4
May 2012,335,Berthoud Summit,14,9,36.7,20.4
Jun 2012,335,Berthoud Summit,0,0,42.6,22.6
Jul 2012,335,Berthoud Summit,0,0,53.8,23.1
Aug 2012,335,Berthoud Summit,,0,49.3,28.4
Sep 2012,335,Berthoud Summit,,0,50.4,29.9
Oct 2012,335,Berthoud Summit,,0,37.0,0.0
Nov 2012,335,Berthoud Summit,0,0,32.0,2.2
Dec 2012,335,Berthoud Summit,18,5,21.4,3.1
Jan 2013,335,Berthoud Summit,67,27,-2.2,7.5
Feb 2013,335,Berthoud Summit,64,35,11.8,9.7
Mar 2013,335,Berthoud Summit,74,47,9.1,13.3
Apr 2013,335,Berthoud Summit,84,54,22.6,18.1
May 2013,335,Berthoud Summit,92,62,21.7,24.4
Jun 2013,335,Berthoud Summit,98,36,28.4,29.7
Jul 2013,335,Berthoud Summit,0,0,39.2,30.0
Aug 2013,335,Berthoud Summit,,0,48.2,33.4
Sep 2013,335,Berthoud Summit,,0,44.1,36.3
Oct 2013,335,Berthoud Summit,,0,36.3,0.0
Nov 2013,335,Berthoud Summit,175,13,19.4,3.7
Dec 2013,335,Berthoud Summit,110,20,17.6,6.4
Jan 2014,335,Berthoud Summit,109,38,18.3,10.5
Feb 2014,335,Berthoud Summit,125,66,3.2,16.8
Mar 2014,335,Berthoud Summit,140,67,27.0,23.4
Apr 2014,335,Berthoud Summit,135,77,15.6,28.9
May 2014,335,Berthoud Summit,120,71,11.8,33.0
Jun 2014,335,Berthoud Summit,143,38,45.0,37.5
Jul 2014,335,Berthoud Summit,0,0,39.4,38.5
Aug 2014,335,Berthoud Summit,,0,39.0,41.1
Sep 2014,335,Berthoud Summit,,0,36.1,43.6
Oct 2014,335,Berthoud Summit,,3,27.7,0.0
Nov 2014,335,Berthoud Summit,0,0,39.0,1.7
Dec 2014,335,Berthoud Summit,103,17,19.4,6.7
Jan 2015,335,Berthoud Summit,119,38,5.5,11.4
Feb 2015,335,Berthoud Summit,101,42,9.0,14.0
Mar 2015,335,Berthoud Summit,106,59,12.9,18.2
Apr 2015,335,Berthoud Summit,82,46,36.7,20.6
May 2015,335,Berthoud Summit,75,48,30.9,24.8
Jun 2015,335,Berthoud Summit,133,42,41.4,31.3
Jul 2015,335,Berthoud Summit,0,0,46.6,32.7
Aug 2015,335,Berthoud Summit,,0,47.5,36.1
Sep 2015,335,Berthoud Summit,,0,42.6,37.3
Oct 2015,335,Berthoud Summit,,0,42.6,0.0
Nov 2015,335,Berthoud Summit,150,9,27.9,3.0
Dec 2015,335,Berthoud Summit,156,28,-1.8,8.2
Jan 2016,335,Berthoud Summit,121,39,-7.2,12.0
Feb 2016,335,Berthoud Summit,115,55,12.6,15.6
Mar 2016,335,Berthoud Summit,99,55,9.7,18.0
Apr 2016,335,Berthoud Summit,113,79,0.3,25.3
May 2016,335,Berthoud Summit,108,76,12.6,30.7
Jun 2016,335,Berthoud Summit,120,42,32.5,33.7
Jul 2016,335,Berthoud Summit,0,0,43.0,34.8
Aug 2016,335,Berthoud Summit,,0,41.9,36.7
Sep 2016,335,Berthoud Summit,,0,45.0,39.4
Oct 2016,335,Berthoud Summit,,0,33.3,0.0
Nov 2016,335,Berthoud Summit,0,0,34.3,1.3
Dec 2016,335,Berthoud Summit,59,16,-0.4,4.3
Jan 2017,335,Berthoud Summit,95,29,9.1,11.3
Feb 2017,335,Berthoud Summit,118,47,22.3,18.7
Mar 2017,335,Berthoud Summit,108,58,-0.4,23.0
Apr 2017,335,Berthoud Summit,91,49,14.5,26.2
May 2017,335,Berthoud Summit,83,50,22.6,31.0
Jun 2017,335,Berthoud Summit,84,24,38.3,35.5
Jul 2017,335,Berthoud Summit,0,0,40.1,35.7
Aug 2017,335,Berthoud Summit,,0,43.9,39.5
Sep 2017,335,Berthoud Summit,,0,40.5,42.8
Oct 2017,335,Berthoud Summit,,1,31.3,0.0
Nov 2017,335,Berthoud Summit,50,2,28.8,3.1
Dec 2017,335,Berthoud Summit,67,10,24.3,5.6
Jan 2018,335,Berthoud Summit,75,25,4.6,9.8
Feb 2018,335,Berthoud Summit,75,32,22.1,13.1
Mar 2018,335,Berthoud Summit,77,41,12.4,18.0
Apr 2018,335,Berthoud Summit,80,51,30.2,22.3
May 2018,335,Berthoud Summit,74,48,27.9,28.1
Jun 2018,335,Berthoud Summit,0,0,48.0,30.6
Jul 2018,335,Berthoud Summit,0,0,36.0,31.2
Aug 2018,335,Berthoud Summit,,0,47.5,32.4
Sep 2018,335,Berthoud Summit,,0,39.0,33.8
Oct 2018,335,Berthoud Summit,,0,43.9,0.0
Nov 2018,335,Berthoud Summit,58,7,12.9,2.9
Dec 2018,335,Berthoud Summit,136,27,11.5,7.7
Jan 2019,335,Berthoud Summit,101,33,-9.4,10.2
Feb 2019,335,Berthoud Summit,104,49,12.7,14.6
Mar 2019,335,Berthoud Summit,96,54,19.6,17.6
Apr 2019,335,Berthoud Summit,112,69,11.3,24.7
May 2019,335,Berthoud Summit,104,65,26.6,29.7
Jun 2019,335,Berthoud Summit,157,51,33.1,34.0
Jul 2019,335,Berthoud Summit,0,0,46.2,35.9
Aug 2019,335,Berthoud Summit,,0,48.9,35.9
Sep 2019,335,Berthoud Summit,,0,50.2,37.4
Oct 2019,335,Berthoud Summit,,0,42.3,0.0
Nov 2019,335,Berthoud Summit,283,15,21.0,4.0
Dec 2019,335,Berthoud Summit,133,24,1.8,6.1
Jan 2020,335,Berthoud Summit,121,38,13.5,10.0
Feb 2020,335,Berthoud Summit,114,51,14.7,14.0
Mar 2020,335,Berthoud Summit,131,65,19.9,20.1
Apr 2020,335,Berthoud Summit,120,68,23.9,23.6
May 2020,335,Berthoud Summit,110,65,34.7,28.8
Jun 2020,335,Berthoud Summit,51,20,38.7,31.1
Jul 2020,335,Berthoud Summit,0,0,39.4,34.3
Aug 2020,335,Berthoud Summit,,0,45.7,35.8
Sep 2020,335,Berthoud Summit,,0,34.5,36.4
Oct 2020,335,Berthoud Summit,,0,34.7,0.0
Nov 2020,335,Berthoud Summit,100,5,23.7,1.5
Dec 2020,335,Berthoud Summit,105,20,11.7,5.2
Jan 2021,335,Berthoud Summit,97,33,7.3,8.5
Feb 2021,335,Berthoud Summit,82,39,18.0,10.8
Mar 2021,335,Berthoud Summit,89,49,-2.2,15.6
Apr 2021,335,Berthoud Summit,98,64,11.3,20.8
May 2021,335,Berthoud Summit,88,53,37.8,24.6
Jun 2021,335,Berthoud Summit,48,20,29.5,29.1
Jul 2021,335,Berthoud Summit,0,0,42.4,30.8
Aug 2021,335,Berthoud Summit,,0,41.9,33.9
Sep 2021,335,Berthoud Summit,,0,50.9,36.7
Oct 2021,335,Berthoud Summit,,1,28.4,0.0
Nov 2021,335,Berthoud Summit,67,1,26.8,2.7
Dec 2021,335,Berthoud Summit,85,13,25.2,5.6
Jan 2022,335,Berthoud Summit,97,34,2.7,10.6
Feb 2022,335,Berthoud Summit,89,38,4.6,14.8
Mar 2022,335,Berthoud Summit,83,46,19.0,17.4
Apr 2022,335,Berthoud Summit,84,52,19.8,20.9
May 2022,335,Berthoud Summit,76,50,23.4,25.7
Jun 2022,335,Berthoud Summit,46,23,25.7,30.4
Jul 2022,335,Berthoud Summit,0,0,37.8,32.0
Aug 2022,335,Berthoud Summit,,0,46.8,36.1
Sep 2022,335,Berthoud Summit,,0,45.5,40.3
Oct 2022,335,Berthoud Summit,,0,29.8,0.0
Nov 2022,335,Berthoud Summit,92,5,22.5,1.8
Dec 2022,335,Berthoud Summit,97,20,23.9,5.1
Jan 2023,335,Berthoud Summit,113,41,23.9,10.9
Feb 2023,335,Berthoud Summit,115,50,-3.6,15.6
Mar 2023,335,Berthoud Summit,101,53,0.7,18.1
Apr 2023,335,Berthoud Summit,101,69,11.5,23.0
May 2023,335,Berthoud Summit,96,59,35.1,27.0
Jun 2023,335,Berthoud Summit,72,24,34.7,31.6
Jul 2023,335,Berthoud Summit,0,0,32.7,33.8
Aug 2023,335,Berthoud Summit,,0,43.7,35.2
Sep 2023,335,Berthoud Summit,,0,51.6,38.8
Oct 2023,335,Berthoud Summit,,0,39.0,0.0
Nov 2023,335,Berthoud Summit,125,9,12.0,3.1
Dec 2023,335,Berthoud Summit,77,15,11.3,5.0
Jan 2024,335,Berthoud Summit,87,31,14.4,9.6
Feb 2024,335,Berthoud Summit,110,49,19.6,16.5
Mar 2024,335,Berthoud Summit,116,61,17.2,21.0
Apr 2024,335,Berthoud Summit,118,73,17.2,26.7
Apr 2010,415,Copper Mountain,80,35,33.8,11.9
May 2010,415,Copper Mountain,66,28,17.4,15.8
Jun 2010,415,Copper Mountain,0,0,34.9,19.1
Jul 2010,415,Copper Mountain,,0,45.3,19.9
Aug 2010,415,Copper Mountain,,0,49.1,21.6
Sep 2010,415,Copper Mountain,,0,36.7,24.2
Oct 2010,415,Copper Mountain,,0,38.1,0.0
Nov 2010,415,Copper Mountain,222,9,29.1,3.7
Dec 2010,415,Copper Mountain,183,23,16.3,7.0
Jan 2011,415,Copper Mountain,172,39,-12.8,11.1
Feb 2011,415,Copper Mountain,156,52,-1.5,15.2
Mar 2011,415,Copper Mountain,144,58,17.1,17.9
Apr 2011,415,Copper Mountain,136,69,33.1,21.9
May 2011,415,Copper Mountain,167,70,14.2,27.0
Jun 2011,415,Copper Mountain,533,36,47.5,30.2
Jul 2011,415,Copper Mountain,,0,36.0,31.3
Aug 2011,415,Copper Mountain,,0,45.3,34.8
Sep 2011,415,Copper Mountain,,0,46.4,36.4
Oct 2011,415,Copper Mountain,,0,36.0,0.0
Nov 2011,415,Copper Mountain,56,3,24.6,2.7
Dec 2011,415,Copper Mountain,86,11,22.6,4.3
Jan 2012,415,Copper Mountain,57,16,5.4,5.2
Feb 2012,415,Copper Mountain,72,30,8.8,8.1
Mar 2012,415,Copper Mountain,82,43,18.1,11.2
Apr 2012,415,Copper Mountain,61,23,39.6,12.1
May 2012,415,Copper Mountain,16,5,39.6,14.1
Jun 2012,415,Copper Mountain,0,0,38.5,15.0
Jul 2012,415,Copper Mountain,,0,47.5,15.2
Aug 2012,415,Copper Mountain,,0,49.6,17.7
Sep 2012,415,Copper Mountain,,0,41.5,20.7
Oct 2012,415,Copper Mountain,,0,35.1,0.0
Nov 2012,415,Copper Mountain,0,0,27.9,1.4
Dec 2012,415,Copper Mountain,14,3,35.1,2.1
Jan 2013,415,Copper Mountain,47,18,-3.8,4.4
Feb 2013,415,Copper Mountain,49,29,17.6,6.2
Mar 2013,415,Copper Mountain,57,32,15.6,8.3
Apr 2013,415,Copper Mountain,71,40,24.1,12.0
May 2013,415,Copper Mountain,87,41,34.2,17.0
Jun 2013,415,Copper Mountain,22,2,32.9,19.7
Jul 2013,415,Copper Mountain,,0,38.5,19.9
Aug 2013,415,Copper Mountain,,0,43.2,21.6
Sep 2013,415,Copper Mountain,,0,44.2,24.7
Oct 2013,415,Copper Mountain,,0,32.4,0.0
Nov 2013,415,Copper Mountain,256,9,24.8,2.7
Dec 2013,415,Copper Mountain,145,16,12.0,5.0
Jan 2014,415,Copper Mountain,116,34,23.7,7.2
Feb 2014,415,Copper Mountain,151,61,12.0,13.2
Mar 2014,415,Copper Mountain,153,59,31.1,17.6
Apr 2014,415,Copper Mountain,145,64,25.3,21.0
May 2014,415,Copper Mountain,134,56,11.3,24.4
Jun 2014,415,Copper Mountain,208,17,42.3,27.5
Jul 2014,415,Copper Mountain,,0,40.5,27.6
Aug 2014,415,Copper Mountain,,0,41.4,29.9
Sep 2014,415,Copper Mountain,,0,37.6,32.5
Oct 2014,415,Copper Mountain,,0,30.2,0.0
Nov 2014,415,Copper Mountain,0,0,33.8,1.4
Dec 2014,415,Copper Mountain,145,21,25.0,6.6
Jan 2015,415,Copper Mountain,141,38,2.3,10.4
Feb 2015,415,Copper Mountain,110,38,17.4,11.8
Mar 2015,415,Copper Mountain,111,50,19.2,14.4
Apr 2015,415,Copper Mountain,100,39,32.9,16.0
May 2015,415,Copper Mountain,103,37,33.8,19.4
Jun 2015,415,Copper Mountain,247,17,35.8,22.6
Jul 2015,415,Copper Mountain,,0,44.6,24.2
Aug 2015,415,Copper Mountain,,0,44.2,27.7
Sep 2015,415,Copper Mountain,,0,39.0,28.4
Oct 2015,415,Copper Mountain,,0,39.0,0.0
Nov 2015,415,Copper Mountain,122,5,29.5,1.6
Dec 2015,415,Copper Mountain,134,19,6.6,4.5
Jan 2016,415,Copper Mountain,109,30,-9.0,6.7
Feb 2016,415,Copper Mountain,110,46,16.9,9.9
Mar 2016,415,Copper Mountain,103,43,22.5,11.7
Apr 2016,415,Copper Mountain,106,54,2.7,15.2
May 2016,415,Copper Mountain,114,54,18.5,19.2
Jun 2016,415,Copper Mountain,181,15,31.6,21.5
Jul 2016,415,Copper Mountain,,0,46.2,22.4
Aug 2016,415,Copper Mountain,,0,43.9,23.6
Sep 2016,415,Copper Mountain,,0,41.5,26.1
Oct 2016,415,Copper Mountain,,0,35.6,0.0
Nov 2016,415,Copper Mountain,0,0,30.7,0.8
Dec 2016,415,Copper Mountain,52,10,0.1,2.5
Jan 2017,415,Copper Mountain,112,27,7.0,7.6
Feb 2017,415,Copper Mountain,137,44,28.0,13.0
Mar 2017,415,Copper Mountain,127,52,3.9,15.3
Apr 2017,415,Copper Mountain,114,43,20.3,17.1
May 2017,415,Copper Mountain,105,39,28.2,20.2
Jun 2017,415,Copper Mountain,244,16,35.2,24.5
Jul 2017,415,Copper Mountain,,0,36.3,24.5
Aug 2017,415,Copper Mountain,,0,43.3,27.1
Sep 2017,415,Copper Mountain,,0,41.2,28.5
Oct 2017,415,Copper Mountain,,1,34.7,0.0
Nov 2017,415,Copper Mountain,44,1,32.2,2.4
Dec 2017,415,Copper Mountain,59,6,22.3,3.9
Jan 2018,415,Copper Mountain,71,19,12.6,6.3
Feb 2018,415,Copper Mountain,74,27,29.7,8.6
Mar 2018,415,Copper Mountain,79,35,8.1,11.1
Apr 2018,415,Copper Mountain,79,37,37.9,13.3
May 2018,415,Copper Mountain,82,32,28.6,17.7
Jun 2018,415,Copper Mountain,0,0,45.9,18.5
Jul 2018,415,Copper Mountain,,0,36.7,19.1
Aug 2018,415,Copper Mountain,,0,44.1,19.4
Sep 2018,415,Copper Mountain,,0,37.4,20.2
Oct 2018,415,Copper Mountain,,0,48.9,0.0
Nov 2018,415,Copper Mountain,200,5,19.4,1.9
Dec 2018,415,Copper Mountain,200,26,18.0,5.8
Jan 2019,415,Copper Mountain,133,32,-3.3,7.5
Feb 2019,415,Copper Mountain,120,42,9.1,10.0
Mar 2019,415,Copper Mountain,114,51,25.5,12.3
Apr 2019,415,Copper Mountain,135,54,12.6,18.4
May 2019,415,Copper Mountain,140,58,30.7,22.4
Jun 2019,415,Copper Mountain,544,46,31.3,26.5
Jul 2019,415,Copper Mountain,,0,43.0,27.6
Aug 2019,415,Copper Mountain,,0,47.8,28.3
Sep 2019,415,Copper Mountain,,0,46.0,30.0
Oct 2019,415,Copper Mountain,,0,51.6,0.0
Nov 2019,415,Copper Mountain,278,8,16.0,3.0
Dec 2019,415,Copper Mountain,131,14,9.0,4.3
Jan 2020,415,Copper Mountain,114,10,14.4,7.2
Feb 2020,415,Copper Mountain,105,32,22.3,9.6
Mar 2020,415,Copper Mountain,138,56,16.7,16.0
Apr 2020,415,Copper Mountain,126,52,32.4,18.5
May 2020,415,Copper Mountain,123,44,37.9,21.3
Jun 2020,415,Copper Mountain,56,5,40.1,22.7
Jul 2020,415,Copper Mountain,,0,33.6,23.2
Aug 2020,415,Copper Mountain,,0,43.3,24.4
Sep 2020,415,Copper Mountain,,0,41.0,25.6
Oct 2020,415,Copper Mountain,,0,32.9,0.0
Nov 2020,415,Copper Mountain,111,3,23.4,1.0
Dec 2020,415,Copper Mountain,107,9,11.3,3.0
Jan 2021,415,Copper Mountain,88,21,10.4,4.9
Feb 2021,415,Copper Mountain,72,25,12.7,6.1
Mar 2021,415,Copper Mountain,84,37,-2.9,9.2
Apr 2021,415,Copper Mountain,88,42,12.7,14.4
May 2021,415,Copper Mountain,73,25,35.1,15.6
Jun 2021,415,Copper Mountain,0,0,32.0,17.2
Jul 2021,415,Copper Mountain,,0,45.1,18.5
Aug 2021,415,Copper Mountain,,0,45.3,21.9
Sep 2021,415,Copper Mountain,,0,52.2,23.4
Oct 2021,415,Copper Mountain,,0,34.9,0.0
Nov 2021,415,Copper Mountain,89,3,30.7,2.5
Dec 2021,415,Copper Mountain,90,10,26.8,4.7
Jan 2022,415,Copper Mountain,116,34,12.7,8.7
Feb 2022,415,Copper Mountain,101,36,16.0,10.9
Mar 2022,415,Copper Mountain,92,43,17.6,12.3
Apr 2022,415,Copper Mountain,89,50,27.3,14.4
May 2022,415,Copper Mountain,89,34,29.8,17.0
Jun 2022,415,Copper Mountain,44,0,31.1,19.8
Jul 2022,415,Copper Mountain,,0,43.5,21.4
Aug 2022,415,Copper Mountain,,0,43.7,25.0
Sep 2022,415,Copper Mountain,,0,41.2,28.6
Oct 2022,415,Copper Mountain,,0,34.5,0.0
Nov 2022,415,Copper Mountain,133,7,21.6,1.6
Dec 2022,415,Copper Mountain,131,19,14.7,3.9
Jan 2023,415,Copper Mountain,124,34,28.0,7.3
Feb 2023,415,Copper Mountain,115,43,-4.2,9.9
Mar 2023,415,Copper Mountain,104,47,-0.9,11.2
Apr 2023,415,Copper Mountain,105,56,17.4,13.9
May 2023,415,Copper Mountain,98,40,29.5,15.5
Jun 2023,415,Copper Mountain,36,1,34.7,17.4
Jul 2023,415,Copper Mountain,,0,35.2,19.7
Aug 2023,415,Copper Mountain,,0,47.8,21.9
Sep 2023,415,Copper Mountain,,0,44.2,23.6
Oct 2023,415,Copper Mountain,,0,36.1,0.0
Nov 2023,415,Copper Mountain,133,9,14.4,2.3
Dec 2023,415,Copper Mountain,69,12,20.1,3.2
Jan 2024,415,Copper Mountain,76,19,13.3,5.7
Feb 2024,415,Copper Mountain,92,32,18.3,9.2
Mar 2024,415,Copper Mountain,98,42,15.1,11.9
Apr 2024,415,Copper Mountain,101,47,20.1,14.9
Apr 2010,565,Lake Irene,68,55,29.7,16.3
May 2010,565,Lake Irene,78,74,19.0,23.0
Jun 2010,565,Lake Irene,77,30,34.9,26.7
Jul 2010,565,Lake Irene,0,0,41.9,28.4
Aug 2010,565,Lake Irene,,0,50.5,31.6
Sep 2010,565,Lake Irene,,1,40.5,33.1
Oct 2010,565,Lake Irene,,0,39.7,0.0
Nov 2010,565,Lake Irene,212,16,28.0,5.4
Dec 2010,565,Lake Irene,172,35,12.6,11.0
Jan 2011,565,Lake Irene,157,59,-18.0,16.8
Feb 2011,565,Lake Irene,133,71,-9.0,21.6
Mar 2011,565,Lake Irene,130,90,23.0,26.5
Apr 2011,565,Lake Irene,137,101,31.6,33.0
May 2011,565,Lake Irene,160,119,8.2,41.3
Jun 2011,565,Lake Irene,261,93,33.8,46.7
Jul 2011,565,Lake Irene,483,10,36.9,48.4
Aug 2011,565,Lake Irene,,0,47.1,51.4
Sep 2011,565,Lake Irene,,0,46.0,52.5
Oct 2011,565,Lake Irene,,0,39.0,0.0
Nov 2011,565,Lake Irene,76,3,32.5,3.2
Dec 2011,565,Lake Irene,100,14,20.1,6.4
Jan 2012,565,Lake Irene,74,20,4.1,8.0
Feb 2012,565,Lake Irene,69,29,18.3,10.3
Mar 2012,565,Lake Irene,72,55,16.7,14.1
Apr 2012,565,Lake Irene,57,38,40.3,15.1
May 2012,565,Lake Irene,30,18,38.5,17.7
Jun 2012,565,Lake Irene,0,0,44.2,19.4
Jul 2012,565,Lake Irene,0,0,51.3,19.6
Aug 2012,565,Lake Irene,,0,50.5,23.7
Sep 2012,565,Lake Irene,,0,44.1,24.5
Oct 2012,565,Lake Irene,,0,36.0,0.0
Nov 2012,565,Lake Irene,94,7,29.3,2.9
Dec 2012,565,Lake Irene,39,9,31.5,3.8
Jan 2013,565,Lake Irene,63,29,-0.9,7.3
Feb 2013,565,Lake Irene,56,42,16.3,9.2
Mar 2013,565,Lake Irene,57,48,14.2,11.7
Apr 2013,565,Lake Irene,63,59,23.4,15.5
May 2013,565,Lake Irene,81,83,23.9,23.8
Jun 2013,565,Lake Irene,64,22,32.2,27.4
Jul 2013,565,Lake Irene,0,0,39.9,27.7
Aug 2013,565,Lake Irene,,0,44.2,29.4
Sep 2013,565,Lake Irene,,0,46.6,31.3
Oct 2013,565,Lake Irene,,0,39.2,0.0
Nov 2013,565,Lake Irene,159,19,24.3,4.1
Dec 2013,565,Lake Irene,96,26,18.5,6.6
Jan 2014,565,Lake Irene,94,48,20.3,10.5
Feb 2014,565,Lake Irene,98,75,10.0,15.8
Mar 2014,565,Lake Irene,122,103,26.6,25.0
Apr 2014,565,Lake Irene,124,96,21.9,30.7
May 2014,565,Lake Irene,119,94,19.0,34.9
Jun 2014,565,Lake Irene,120,48,38.5,39.5
Jul 2014,565,Lake Irene,0,0,40.3,39.8
Aug 2014,565,Lake Irene,,0,43.0,43.5
Sep 2014,565,Lake Irene,,0,37.8,46.4
Oct 2014,565,Lake Irene,,5,31.8,0.0
Nov 2014,565,Lake Irene,18,1,36.3,2.0
Dec 2014,565,Lake Irene,109,30,24.1,7.1
Jan 2015,565,Lake Irene,102,45,7.5,11.2
Feb 2015,565,Lake Irene,81,51,14.9,13.3
Mar 2015,565,Lake Irene,86,67,18.0,17.7
Apr 2015,565,Lake Irene,77,59,36.5,19.8
May 2015,565,Lake Irene,74,54,34.9,23.4
Jun 2015,565,Lake Irene,116,43,36.0,29.1
Jul 2015,565,Lake Irene,0,0,45.1,29.9
Aug 2015,565,Lake Irene,,0,46.8,33.0
Sep 2015,565,Lake Irene,,0,39.2,33.5
Oct 2015,565,Lake Irene,,0,40.5,0.0
Nov 2015,565,Lake Irene,94,6,33.1,2.5
Dec 2015,565,Lake Irene,100,26,2.5,6.1
Jan 2016,565,Lake Irene,92,42,-7.4,9.0
Feb 2016,565,Lake Irene,81,60,12.6,11.9
Mar 2016,565,Lake Irene,76,63,13.8,14.0
Apr 2016,565,Lake Irene,89,86,3.9,20.0
May 2016,565,Lake Irene,87,74,19.0,23.3
Jun 2016,565,Lake Irene,85,40,36.0,26.5
Jul 2016,565,Lake Irene,0,0,46.2,27.1
Aug 2016,565,Lake Irene,,0,43.9,29.0
Sep 2016,565,Lake Irene,,0,41.5,31.0
Oct 2016,565,Lake Irene,,0,35.1,0.0
Nov 2016,565,Lake Irene,0,0,36.1,1.9
Dec 2016,565,Lake Irene,54,17,5.9,4.8
Jan 2017,565,Lake Irene,111,51,15.8,10.8
Feb 2017,565,Lake Irene,118,68,27.5,17.5
Mar 2017,565,Lake Irene,114,87,4.3,21.3
Apr 2017,565,Lake Irene,97,72,19.4,23.0
May 2017,565,Lake Irene,89,73,27.9,27.3
Jun 2017,565,Lake Irene,88,28,36.0,31.9
Jul 2017,565,Lake Irene,0,0,37.2,32.5
Aug 2017,565,Lake Irene,,0,43.7,35.6
Sep 2017,565,Lake Irene,,0,43.5,37.6
Oct 2017,565,Lake Irene,,1,33.4,0.0
Nov 2017,565,Lake Irene,35,2,32.5,3.2
Dec 2017,565,Lake Irene,67,14,28.8,6.5
Jan 2018,565,Lake Irene,73,41,10.9,9.3
Feb 2018,565,Lake Irene,70,49,21.0,12.9
Mar 2018,565,Lake Irene,76,66,14.0,17.1
Apr 2018,565,Lake Irene,75,76,31.1,20.8
May 2018,565,Lake Irene,70,64,28.8,24.9
Jun 2018,565,Lake Irene,3,13,40.5,26.8
Jul 2018,565,Lake Irene,0,0,35.8,27.3
Aug 2018,565,Lake Irene,,0,45.0,29.5
Sep 2018,565,Lake Irene,,0,41.9,30.6
Oct 2018,565,Lake Irene,,0,47.5,0.0
Nov 2018,565,Lake Irene,65,7,18.5,3.6
Dec 2018,565,Lake Irene,126,33,16.9,9.2
Jan 2019,565,Lake Irene,94,42,-5.8,11.8
Feb 2019,565,Lake Irene,86,57,15.3,15.3
Mar 2019,565,Lake Irene,88,68,24.3,18.1
Apr 2019,565,Lake Irene,97,75,16.3,23.6
May 2019,565,Lake Irene,92,78,28.6,28.2
Jun 2019,565,Lake Irene,135,55,31.8,31.5
Jul 2019,565,Lake Irene,0,0,41.7,35.1
Aug 2019,565,Lake Irene,,0,48.6,36.5
Sep 2019,565,Lake Irene,,0,44.6,37.5
Oct 2019,565,Lake Irene,,0,33.8,0.0
Nov 2019,565,Lake Irene,229,19,19.2,3.9
Dec 2019,565,Lake Irene,107,29,7.2,5.9
Jan 2020,565,Lake Irene,98,40,14.9,9.4
Feb 2020,565,Lake Irene,93,59,16.0,13.2
Mar 2020,565,Lake Irene,102,80,24.3,19.0
Apr 2020,565,Lake Irene,100,80,30.2,22.2
May 2020,565,Lake Irene,98,67,41.4,26.3
Jun 2020,565,Lake Irene,24,20,41.5,28.6
Jul 2020,565,Lake Irene,0,0,35.4,30.2
Aug 2020,565,Lake Irene,,0,41.5,30.9
Sep 2020,565,Lake Irene,,0,36.5,31.7
Oct 2020,565,Lake Irene,,0,33.6,0.0
Nov 2020,565,Lake Irene,88,7,26.1,1.8
Dec 2020,565,Lake Irene,74,19,18.9,4.2
Jan 2021,565,Lake Irene,67,35,16.5,6.7
Feb 2021,565,Lake Irene,60,46,11.8,9.5
Mar 2021,565,Lake Irene,75,65,-0.6,14.4
Apr 2021,565,Lake Irene,78,70,20.8,18.5
May 2021,565,Lake Irene,67,56,36.3,21.4
Jun 2021,565,Lake Irene,11,15,30.7,24.7
Jul 2021,565,Lake Irene,0,0,44.2,25.1
Aug 2021,565,Lake Irene,,0,44.4,25.1
Sep 2021,565,Lake Irene,,0,46.9,26.0
Oct 2021,565,Lake Irene,,0,32.4,0.0
Nov 2021,565,Lake Irene,124,5,31.8,2.6
Dec 2021,565,Lake Irene,78,16,26.2,5.6
Jan 2022,565,Lake Irene,112,50,7.3,13.5
Feb 2022,565,Lake Irene,98,57,9.0,17.4
Mar 2022,565,Lake Irene,85,62,20.8,19.3
Apr 2022,565,Lake Irene,82,65,26.1,22.2
May 2022,565,Lake Irene,83,64,23.7,26.1
Jun 2022,565,Lake Irene,65,30,27.9,30.9
Jul 2022,565,Lake Irene,0,0,41.0,32.2
Aug 2022,565,Lake Irene,,0,46.4,34.1
Sep 2022,565,Lake Irene,,0,43.0,35.1
